	id	funatsu_lab_id1	funatsu_lab_id2	core	sub1	sub2	pot1	pot2	dpot	class	core_id
5160	236459-293736	236459	293736	[R1]NC(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]c1ccc(cc1)Cl	[R1]c1cccnc1	6.37	6.62	0.25	-1	386.0
5161	236459-293737	236459	293737	[R1]NC(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]c1ccc(cc1)Cl	[R1]c1ccccn1	6.37	6.63	0.2599999999999998	-1	386.0
5162	236459-293749	236459	293749	[R1]NC(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]c1ccc(cc1)Cl	[R1]c1ccc[n+](c1)C	6.37	6.48	0.11000000000000032	-1	386.0
5163	236459-293750	236459	293750	[R1]NC(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]c1ccc(cc1)Cl	[R1]c1cccc[n+]1C	6.37	6.4	0.03000000000000025	-1	386.0
5164	236459-294061	294061	236459	[R1]NC(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]c1cccc[n+]1[O-]	[R1]c1ccc(cc1)Cl	6.1	6.37	0.2700000000000005	-1	386.0
5165	236459-294067	294067	236459	[R1]NC(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]c1ccc[n+](c1)[O-]	[R1]c1ccc(cc1)Cl	6.26	6.37	0.11000000000000032	-1	386.0
5166	236459-500417	236459	500417	[R1]C(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]Nc1ccc(cc1)Cl	[R1]Cc1cccc(c1)Cl	6.37	6.39	0.01999999999999957	-1	369.0
5167	236459-500422	500422	236459	[R1]C(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]Cc1ccsc1	[R1]Nc1ccc(cc1)Cl	6.34	6.37	0.03000000000000025	-1	369.0
5168	236459-500427	500427	236459	[R1]C(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]Cc1ccc(cc1)Cl	[R1]Nc1ccc(cc1)Cl	5.73	6.37	0.6399999999999997	-1	369.0
5169	236459-500431	236459	500431	[R1]C(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]Nc1ccc(cc1)Cl	[R1]Cc1ccc(cc1)OC	6.37	6.88	0.5099999999999998	-1	369.0
5170	236459-501116	501116	236459	[R1]C(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]Cc1ccc(cc1)F	[R1]Nc1ccc(cc1)Cl	6.13	6.37	0.2400000000000002	-1	369.0
5171	236459-501119	501119	236459	[R1]C(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]Cc1c(cccc1Cl)Cl	[R1]Nc1ccc(cc1)Cl	6.04	6.37	0.3300000000000001	-1	369.0
5172	236459-501127	501127	236459	[R1]C(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]COc1ccc(cc1)Cl	[R1]Nc1ccc(cc1)Cl	6.02	6.37	0.3500000000000005	-1	369.0
5173	236459-501598	501598	236459	[R1]C(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]Cc1cccs1	[R1]Nc1ccc(cc1)Cl	6.35	6.37	0.020000000000000462	-1	369.0
5174	236489-236609	236609	236489	[R1]NC(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]c1ccc(cc1)[N+](=O)[O-]	[R1]c1cccc(c1)OC	5.95	6.3	0.34999999999999964	-1	386.0
