	id	funatsu_lab_id1	funatsu_lab_id2	core	sub1	sub2	pot1	pot2	dpot	class	core_id
11728	1565324-1565368	1565324	1565368	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccccc1	[R1]C1CC1(F)F	6.5	6.63	0.1299999999999999	-1	178.0
11729	1565324-1565370	1565370	1565324	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]C(C)CC	[R1]c1ccccc1	5.92	6.5	0.5800000000000001	-1	178.0
11730	1565324-1565371	1565371	1565324	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]CCC(=O)N(C)C	[R1]c1ccccc1	5.97	6.5	0.5300000000000002	-1	178.0
11731	1565324-1565377	1565324	1565377	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccccc1	[R1]c1ccc(s1)S(=O)(=O)C	6.5	6.71	0.21	-1	178.0
11732	1565324-1565379	1565324	1565379	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccccc1	[R1]CC(C)(C)O	6.5	6.76	0.2599999999999998	-1	178.0
11733	1565324-1565380	1565324	1565380	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccccc1	[R1]CCC	6.5	6.71	0.21	-1	178.0
11734	1565324-1565381	1565324	1565381	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccccc1	[R1]CCC(F)(F)F	6.5	6.6	0.09999999999999963	-1	178.0
11735	1565324-1565382	1565382	1565324	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]CCC(C)C	[R1]c1ccccc1	5.97	6.5	0.5300000000000002	-1	178.0
11736	1565324-1565383	1565383	1565324	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]CCCC	[R1]c1ccccc1	6.39	6.5	0.11000000000000032	-1	178.0
11737	1565324-1565385	1565385	1565324	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccc2c(c1)OCO2	[R1]c1ccccc1	6.09	6.5	0.41000000000000014	-1	178.0
